YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,WHEELS_OFF,WHEELS_ON,CRS_ARR_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N77538,2161,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1754,1801,7,1822,2006,2006,2013,0,,0,132,132,104,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N12238,2019,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,2040,2040,0,2053,2238,2258,2250,0,,0,138,130,105,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N78438,1945,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,700,655,-5,710,1251,1319,1301,0,,0,259,246,221,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N444UA,1932,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,1355,1350,-5,1408,1644,1710,1649,0,,0,375,359,336,1,2402,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N14230,1867,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,1249,1244,-5,1257,1841,1900,1852,0,,0,251,248,224,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N24212,1846,13930,1393006,30977,ORD,"Chicago, IL",14747,1474703,30559,SEA,"Seattle, WA",WA,745,743,-2,803,1000,1022,1008,0,,0,277,265,237,1,1721,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N12238,1771,11884,1188402,31884,GEG,"Spokane, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1330,1329,-1,1341,1625,1643,1633,0,,0,133,124,104,1,836,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N76514,1733,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1729,1723,-6,1739,1956,2025,2002,0,,0,296,279,257,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N17139,1696,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,1834,1855,21,1924,2144,2153,2202,0,,0,379,367,320,1,2402,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N17139,1695,14747,1474703,30559,SEA,"Seattle, WA",11618,1161802,31703,EWR,"Newark, NJ",NJ,2254,2249,-5,2303,625,700,631,0,,0,306,282,262,1,2402,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N423UA,1677,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,630,622,-8,649,828,842,836,0,,0,132,134,99,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N77430,1579,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,859,853,-6,906,1453,1518,1458,0,,0,259,245,227,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N69819,1574,14747,1474703,30559,SEA,"Seattle, WA",12264,1226402,30852,IAD,"Washington, DC",VA,2230,2225,-5,2241,555,619,559,0,,0,289,274,254,1,2306,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N14102,1522,14747,1474703,30559,SEA,"Seattle, WA",11618,1161802,31703,EWR,"Newark, NJ",NJ,1140,1139,-1,1159,1929,1951,1945,0,,0,311,306,270,1,2402,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N480UA,1508,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,530,519,-11,547,850,908,855,0,,0,158,156,123,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N454UA,1407,14747,1474703,30559,SEA,"Seattle, WA",11618,1161802,31703,EWR,"Newark, NJ",NJ,600,556,-4,615,1349,1408,1400,0,,0,308,304,274,1,2402,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N35236,1195,14747,1474703,30559,SEA,"Seattle, WA",13930,1393006,30977,ORD,"Chicago, IL",IL,2330,2327,-3,2340,455,526,457,0,,0,236,210,195,1,1721,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N896UA,816,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1350,1343,-7,1404,1546,1604,1558,0,,0,134,135,102,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N14237,814,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,535,528,-7,544,719,750,728,0,,0,135,120,95,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N67846,812,11884,1188402,31884,GEG,"Spokane, WA",11292,1129202,30325,DEN,"Denver, CO",CO,530,518,-12,542,825,850,830,0,,0,140,132,103,1,836,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N73256,759,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1220,1247,27,1307,1447,1432,1454,0,,0,132,127,100,1,679,22,0,0,0,0,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N423UA,698,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,935,927,-8,1010,1200,1148,1207,0,,0,133,160,110,1,679,0,0,19,0,0,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N62894,695,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1545,1533,-12,1552,1900,1923,1919,0,,0,158,166,128,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N12238,675,11292,1129202,30325,DEN,"Denver, CO",11884,1188402,31884,GEG,"Spokane, WA",WA,1118,1135,17,1153,1246,1239,1249,0,,0,141,134,113,1,836,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N75433,619,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1829,1826,-3,1843,2057,2121,2104,0,,0,292,278,254,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N76504,618,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,937,936,-1,958,1139,1158,1149,0,,0,141,133,101,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N62894,617,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1155,1153,-2,1213,1432,1450,1439,0,,0,295,286,259,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N76504,587,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1708,1707,-1,1720,1856,1923,1900,0,,0,135,113,96,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N14102,537,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,720,713,-7,728,957,1038,1004,0,,0,378,351,329,1,2402,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N76523,537,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,1420,1413,-7,1431,2015,2036,2020,0,,0,256,247,224,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N410UA,516,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1319,1309,-10,1327,1636,1656,1643,0,,0,157,154,129,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N37420,467,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,1755,1753,-2,1806,1931,1958,1937,0,,0,183,164,145,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N24715,459,14747,1474703,30559,SEA,"Seattle, WA",13930,1393006,30977,ORD,"Chicago, IL",IL,645,636,-9,649,1209,1244,1218,0,,0,239,222,200,1,1721,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N81449,447,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1601,1600,-1,1628,1809,1813,1818,0,,0,132,138,101,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N480UA,445,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,1925,1935,10,1944,2106,2128,2121,0,,0,183,166,142,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N410UA,438,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,940,940,0,1000,1214,1230,1221,0,,0,290,281,254,1,1874,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N36272,419,14747,1474703,30559,SEA,"Seattle, WA",12264,1226402,30852,IAD,"Washington, DC",VA,825,818,-7,844,1559,1621,1606,0,,0,296,288,255,1,2306,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N14230,389,12264,1226402,30852,IAD,"Washington, DC",14747,1474703,30559,SEA,"Seattle, WA",WA,845,844,-1,906,1124,1138,1131,0,,0,353,347,318,1,2306,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N801UA,351,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,2300,2315,15,2346,131,110,136,0,,0,130,141,105,1,679,15,0,11,0,0,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N76523,339,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,1124,1116,-8,1138,1305,1326,1311,0,,0,182,175,147,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N36280,331,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1035,1026,-9,1050,1401,1413,1408,0,,0,158,162,131,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N69819,326,12264,1226402,30852,IAD,"Washington, DC",14747,1474703,30559,SEA,"Seattle, WA",WA,1815,1811,-4,1823,2037,2111,2044,0,,0,356,333,314,1,2306,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N801UA,294,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,700,653,-7,717,854,913,857,0,,0,133,124,97,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N24212,278,14747,1474703,30559,SEA,"Seattle, WA",13930,1393006,30977,ORD,"Chicago, IL",IL,1113,1112,-1,1129,1646,1710,1655,0,,0,237,223,197,1,1721,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N35236,262,13930,1393006,30977,ORD,"Chicago, IL",14747,1474703,30559,SEA,"Seattle, WA",WA,1935,1931,-4,1951,2153,2220,2159,0,,0,285,268,242,1,1721,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N36280,260,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,745,743,-2,757,928,944,934,0,,0,179,171,151,1,1024,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N62894,251,11292,1129202,30325,DEN,"Denver, CO",11884,1188402,31884,GEG,"Spokane, WA",WA,2210,2204,-6,2221,2316,2333,2319,0,,0,143,135,115,1,836,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N77258,241,13930,1393006,30977,ORD,"Chicago, IL",14747,1474703,30559,SEA,"Seattle, WA",WA,1316,1311,-5,1330,1526,1551,1532,0,,0,275,261,236,1,1721,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N81449,214,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1915,2032,77,2044,2213,2130,2235,0,,0,135,123,89,1,679,0,0,65,0,0,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N81449,213,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1125,1122,-3,1137,1312,1339,1320,0,,0,134,118,95,1,679,,,,,,
2018,1,2,26,1,2018-02-26,UA,19977,UA,N896UA,209,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1040,1052,12,1107,1247,1251,1252,0,,0,131,120,100,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N461UA,2388,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1527,1518,-9,1535,1713,1741,1719,0,,0,134,121,98,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N77430,2161,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1754,1754,0,1812,1948,2006,1954,0,,0,132,120,96,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N78438,2019,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,2040,2102,22,2122,2256,2258,2306,0,,0,138,124,94,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N37464,1945,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,700,654,-6,718,1304,1319,1308,0,,0,259,254,226,1,1874,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N454UA,1932,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,1400,1358,-2,1428,1704,1715,1713,0,,0,375,375,336,1,2402,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N76505,1867,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,1244,1240,-4,1254,1904,1900,1920,0,,0,256,280,250,1,1874,0,0,20,0,0,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N77542,1846,13930,1393006,30977,ORD,"Chicago, IL",14747,1474703,30559,SEA,"Seattle, WA",WA,745,740,-5,752,958,1022,1005,0,,0,277,265,246,1,1721,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N16217,1771,11884,1188402,31884,GEG,"Spokane, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1330,1423,53,1434,1711,1643,1728,0,,0,133,125,97,1,836,0,0,0,0,45,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N57855,1749,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1355,1347,-8,1401,1537,1608,1541,0,,0,133,114,96,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N36272,1733,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1729,1805,36,1902,2122,2025,2134,0,,0,296,329,260,1,1874,0,1,33,0,35,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N12114,1696,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,1830,1827,-3,1848,2124,2149,2135,0,,0,379,368,336,1,2402,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N12114,1695,14747,1474703,30559,SEA,"Seattle, WA",11618,1161802,31703,EWR,"Newark, NJ",NJ,2254,2256,2,2310,625,700,634,0,,0,306,278,255,1,2402,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N466UA,1677,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,630,705,35,731,910,842,917,0,,0,132,132,99,1,679,35,0,0,0,0,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N18112,1585,14747,1474703,30559,SEA,"Seattle, WA",11618,1161802,31703,EWR,"Newark, NJ",NJ,1140,1344,124,1409,2135,1951,2140,0,,0,311,296,266,1,2402,0,0,109,0,0,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N77535,1579,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,859,851,-8,914,1456,1518,1501,0,,0,259,250,222,1,1874,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N61882,1574,14747,1474703,30559,SEA,"Seattle, WA",12264,1226402,30852,IAD,"Washington, DC",VA,2230,2231,1,2250,607,619,613,0,,0,289,282,257,1,2306,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N37267,1508,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,530,523,-7,540,840,909,845,0,,0,159,142,120,1,1024,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N815UA,1407,14747,1474703,30559,SEA,"Seattle, WA",11618,1161802,31703,EWR,"Newark, NJ",NJ,520,516,-4,529,1300,1328,1303,0,,0,308,287,271,1,2402,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N38467,1195,14747,1474703,30559,SEA,"Seattle, WA",13930,1393006,30977,ORD,"Chicago, IL",IL,2330,2325,-5,2341,459,526,502,0,,0,236,217,198,1,1721,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N820UA,814,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,535,529,-6,543,722,749,736,0,,0,134,127,99,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N461UA,759,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1225,1223,-2,1239,1417,1436,1426,0,,0,131,123,98,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N466UA,698,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,935,957,22,1012,1152,1148,1157,0,,0,133,120,100,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N66893,695,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1547,1537,-10,1550,1845,1925,1858,0,,0,158,141,115,1,1024,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N16217,675,11292,1129202,30325,DEN,"Denver, CO",11884,1188402,31884,GEG,"Spokane, WA",WA,1116,1219,63,1234,1342,1239,1345,0,,0,143,146,128,1,836,3,0,3,0,60,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N81449,619,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1829,1842,13,1919,2142,2121,2150,0,,0,292,308,263,1,1874,0,11,16,0,2,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N66893,617,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1155,1157,2,1211,1433,1450,1442,0,,0,295,285,262,1,1874,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N37437,587,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1708,1700,-8,1711,1849,1923,1853,0,,0,135,113,98,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N18112,537,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,720,716,-4,814,1035,1038,1047,0,,0,378,391,321,1,2402,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N37290,537,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,1420,1414,-6,1434,2016,2036,2032,0,,0,256,258,222,1,1874,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N477UA,516,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1319,1315,-4,1330,1632,1656,1637,0,,0,157,142,122,1,1024,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N801UA,467,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,1757,1753,-4,1807,1943,1959,1950,0,,0,182,177,156,1,1024,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N38454,459,14747,1474703,30559,SEA,"Seattle, WA",13930,1393006,30977,ORD,"Chicago, IL",IL,645,640,-5,701,1220,1244,1230,0,,0,239,230,199,1,1721,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N38459,447,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1601,1600,-1,1624,1805,1813,1813,0,,0,132,133,101,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N480UA,445,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,1925,1932,7,2014,2152,2128,2206,0,,0,183,214,158,1,1024,0,0,31,0,7,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N477UA,438,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,940,938,-2,951,1220,1230,1234,0,,0,290,296,269,1,1874,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N39461,419,14747,1474703,30559,SEA,"Seattle, WA",12264,1226402,30852,IAD,"Washington, DC",VA,825,821,-4,840,1558,1621,1601,0,,0,296,280,258,1,2306,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N76505,389,12264,1226402,30852,IAD,"Washington, DC",14747,1474703,30559,SEA,"Seattle, WA",WA,845,843,-2,857,1119,1138,1126,0,,0,353,343,322,1,2306,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N14237,351,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,2300,2253,-7,2317,49,111,56,0,,0,131,123,92,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N37290,339,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,1123,1123,0,1142,1320,1325,1326,0,,0,182,183,158,1,1024,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N27205,331,14747,1474703,30559,SEA,"Seattle, WA",11292,1129202,30325,DEN,"Denver, CO",CO,1035,1115,40,1131,1429,1413,1434,0,,0,158,139,118,1,1024,21,0,0,0,0,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N61882,326,12264,1226402,30852,IAD,"Washington, DC",14747,1474703,30559,SEA,"Seattle, WA",WA,1815,1824,9,1842,2101,2111,2107,0,,0,356,343,319,1,2306,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N838UA,294,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,700,656,-4,717,855,913,859,0,,0,133,123,98,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N77542,278,14747,1474703,30559,SEA,"Seattle, WA",13930,1393006,30977,ORD,"Chicago, IL",IL,1113,1108,-5,1125,1644,1710,1652,0,,0,237,224,199,1,1721,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N38467,262,13930,1393006,30977,ORD,"Chicago, IL",14747,1474703,30559,SEA,"Seattle, WA",WA,1935,1932,-3,1952,2159,2220,2217,0,,0,285,285,247,1,1721,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N27205,260,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,745,742,-3,800,933,944,939,0,,0,179,177,153,1,1024,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N67846,251,11292,1129202,30325,DEN,"Denver, CO",11884,1188402,31884,GEG,"Spokane, WA",WA,2210,2226,16,2240,2339,2333,2343,0,,0,143,137,119,1,836,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N37437,241,13930,1393006,30977,ORD,"Chicago, IL",14747,1474703,30559,SEA,"Seattle, WA",WA,1316,1308,-8,1323,1529,1551,1536,0,,0,275,268,246,1,1721,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N38459,214,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1915,1908,-7,1924,2104,2130,2107,0,,0,135,119,100,1,679,,,,,,
2018,1,2,25,7,2018-02-25,UA,19977,UA,N57855,209,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1040,1039,-1,1055,1229,1250,1249,0,,0,130,130,94,1,679,,,,,,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N24212,2388,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,1538,1535,-3,1552,1728,1753,1732,0,,0,135,117,96,1,679,,,,,,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N38454,2161,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1754,1753,-1,1844,2030,2006,2035,0,,0,132,162,106,1,679,0,0,29,0,0,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N838UA,2019,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,2040,2049,9,2109,2255,2257,2301,0,,0,137,132,106,1,679,,,,,,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N460UA,1945,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,700,659,-1,720,1310,1317,1317,0,,0,257,258,230,1,1874,,,,,,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N815UA,1932,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,1350,1342,-8,1400,1638,1705,1644,0,,0,375,362,338,1,2402,,,,,,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N37252,1867,14747,1474703,30559,SEA,"Seattle, WA",12266,1226603,31453,IAH,"Houston, TX",TX,1244,1240,-4,1254,1841,1900,1849,0,,0,256,249,227,1,1874,,,,,,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N37267,1733,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1735,1754,19,1819,2047,2031,2053,0,,0,296,299,268,1,1874,5,0,3,0,14,
2018,1,2,24,6,2018-02-24,UA,19977,UA,N12116,1696,11618,1161802,31703,EWR,"Newark, NJ",14747,1474703,30559,SEA,"Seattle, WA",WA,1830,1819,-11,1839,2117,2149,2146,0,,0,379,387,338,1,2402,,,,,,
