,index,CA,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,date_time,hour,entries_offset,exits_offset,hourly_entries,hourly_exits
114330,3976,A030,R083,01-00-00,23 ST,NRW,BMT,05/22/2018,16:00:00,REGULAR,6623335,4238030.0,2018-05-22 16:00:00,16,6624122,4238273.0,787.0,243.0
114331,3977,A030,R083,01-00-00,23 ST,NRW,BMT,05/22/2018,20:00:00,REGULAR,6624122,4238273.0,2018-05-22 20:00:00,20,6624465,4238304.0,343.0,31.0
114332,3978,A030,R083,01-00-00,23 ST,NRW,BMT,05/23/2018,00:00:00,REGULAR,6624465,4238304.0,2018-05-23 00:00:00,0,6624488,4238312.0,23.0,8.0
114333,3979,A030,R083,01-00-00,23 ST,NRW,BMT,05/23/2018,04:00:00,REGULAR,6624488,4238312.0,2018-05-23 04:00:00,4,6624527,4238462.0,39.0,150.0
114334,3980,A030,R083,01-00-00,23 ST,NRW,BMT,05/23/2018,08:00:00,REGULAR,6624527,4238462.0,2018-05-23 08:00:00,8,6624795,4239067.0,268.0,605.0
114335,3981,A030,R083,01-00-00,23 ST,NRW,BMT,05/23/2018,12:00:00,REGULAR,6624795,4239067.0,2018-05-23 12:00:00,12,6625251,4239329.0,456.0,262.0
114336,3982,A030,R083,01-00-00,23 ST,NRW,BMT,05/23/2018,16:00:00,REGULAR,6625251,4239329.0,2018-05-23 16:00:00,16,6626077,4239616.0,826.0,287.0
114337,3983,A030,R083,01-00-00,23 ST,NRW,BMT,05/23/2018,20:00:00,REGULAR,6626077,4239616.0,2018-05-23 20:00:00,20,6626446,4239679.0,369.0,63.0
114338,3984,A030,R083,01-00-00,23 ST,NRW,BMT,05/24/2018,00:00:00,REGULAR,6626446,4239679.0,2018-05-24 00:00:00,0,6626476,4239682.0,30.0,3.0
114339,3985,A030,R083,01-00-00,23 ST,NRW,BMT,05/24/2018,04:00:00,REGULAR,6626476,4239682.0,2018-05-24 04:00:00,4,6626508,4239806.0,32.0,124.0
114340,3986,A030,R083,01-00-00,23 ST,NRW,BMT,05/24/2018,08:00:00,REGULAR,6626508,4239806.0,2018-05-24 08:00:00,8,6626769,4240405.0,261.0,599.0
114341,3987,A030,R083,01-00-00,23 ST,NRW,BMT,05/24/2018,12:00:00,REGULAR,6626769,4240405.0,2018-05-24 12:00:00,12,6627227,4240664.0,458.0,259.0
114342,3988,A030,R083,01-00-00,23 ST,NRW,BMT,05/24/2018,16:00:00,REGULAR,6627227,4240664.0,2018-05-24 16:00:00,16,6628018,4240941.0,791.0,277.0
114343,3989,A030,R083,01-00-00,23 ST,NRW,BMT,05/24/2018,20:00:00,REGULAR,6628018,4240941.0,2018-05-24 20:00:00,20,6628338,4241015.0,320.0,74.0
114344,3990,A030,R083,01-00-00,23 ST,NRW,BMT,05/25/2018,00:00:00,REGULAR,6628338,4241015.0,2018-05-25 00:00:00,0,6628369,4241029.0,31.0,14.0
114345,3991,A030,R083,01-00-00,23 ST,NRW,BMT,05/25/2018,04:00:00,REGULAR,6628369,4241029.0,2018-05-25 04:00:00,4,6628399,4241135.0,30.0,106.0
114346,3992,A030,R083,01-00-00,23 ST,NRW,BMT,05/25/2018,08:00:00,REGULAR,6628399,4241135.0,2018-05-25 08:00:00,8,6628584,4241599.0,185.0,464.0
114347,3993,A030,R083,01-00-00,23 ST,NRW,BMT,05/25/2018,12:00:00,REGULAR,6628584,4241599.0,2018-05-25 12:00:00,12,6629123,4241852.0,539.0,253.0
114348,3994,A030,R083,01-00-00,23 ST,NRW,BMT,05/25/2018,16:00:00,REGULAR,6629123,4241852.0,2018-05-25 16:00:00,16,6629705,4242109.0,582.0,257.0
114349,3995,A030,R083,01-00-00,23 ST,NRW,BMT,05/25/2018,20:00:00,REGULAR,6629705,4242109.0,2018-05-25 20:00:00,20,6629994,4242184.0,289.0,75.0
114350,3948,A030,R083,01-00-00,23 ST,NRW,BMT,05/26/2018,00:00:00,REGULAR,6629994,4242184.0,2018-05-26 00:00:00,0,6630053,4242199.0,59.0,15.0
114351,3949,A030,R083,01-00-00,23 ST,NRW,BMT,05/26/2018,04:00:00,REGULAR,6630053,4242199.0,2018-05-26 04:00:00,4,6630073,4242257.0,20.0,58.0
114352,3950,A030,R083,01-00-00,23 ST,NRW,BMT,05/26/2018,08:00:00,REGULAR,6630073,4242257.0,2018-05-26 08:00:00,8,6630179,4242463.0,106.0,206.0
114353,3951,A030,R083,01-00-00,23 ST,NRW,BMT,05/26/2018,12:00:00,REGULAR,6630179,4242463.0,2018-05-26 12:00:00,12,6630506,4242683.0,327.0,220.0
114354,3952,A030,R083,01-00-00,23 ST,NRW,BMT,05/26/2018,16:00:00,REGULAR,6630506,4242683.0,2018-05-26 16:00:00,16,6630883,4242832.0,377.0,149.0
114355,3953,A030,R083,01-00-00,23 ST,NRW,BMT,05/26/2018,20:00:00,REGULAR,6630883,4242832.0,2018-05-26 20:00:00,20,6631095,4242898.0,212.0,66.0
114356,3954,A030,R083,01-00-00,23 ST,NRW,BMT,05/27/2018,00:00:00,REGULAR,6631095,4242898.0,2018-05-27 00:00:00,0,6631125,4242913.0,30.0,15.0
114357,3955,A030,R083,01-00-00,23 ST,NRW,BMT,05/27/2018,04:00:00,REGULAR,6631125,4242913.0,2018-05-27 04:00:00,4,6631135,4242941.0,10.0,28.0
114358,3956,A030,R083,01-00-00,23 ST,NRW,BMT,05/27/2018,08:00:00,REGULAR,6631135,4242941.0,2018-05-27 08:00:00,8,6631213,4243084.0,78.0,143.0
114359,3957,A030,R083,01-00-00,23 ST,NRW,BMT,05/27/2018,12:00:00,REGULAR,6631213,4243084.0,2018-05-27 12:00:00,12,6631436,4243245.0,223.0,161.0
114360,3958,A030,R083,01-00-00,23 ST,NRW,BMT,05/27/2018,16:00:00,REGULAR,6631436,4243245.0,2018-05-27 16:00:00,16,6631762,4243376.0,326.0,131.0
114361,3959,A030,R083,01-00-00,23 ST,NRW,BMT,05/27/2018,20:00:00,REGULAR,6631762,4243376.0,2018-05-27 20:00:00,20,6631921,4243441.0,159.0,65.0
114362,3960,A030,R083,01-00-00,23 ST,NRW,BMT,05/28/2018,00:00:00,REGULAR,6631921,4243441.0,2018-05-28 00:00:00,0,6631955,4243447.0,34.0,6.0
114363,3961,A030,R083,01-00-00,23 ST,NRW,BMT,05/28/2018,04:00:00,REGULAR,6631955,4243447.0,2018-05-28 04:00:00,4,6631964,4243487.0,9.0,40.0
114364,3962,A030,R083,01-00-00,23 ST,NRW,BMT,05/28/2018,08:00:00,REGULAR,6631964,4243487.0,2018-05-28 08:00:00,8,6632049,4243604.0,85.0,117.0
114365,3963,A030,R083,01-00-00,23 ST,NRW,BMT,05/28/2018,12:00:00,REGULAR,6632049,4243604.0,2018-05-28 12:00:00,12,6632291,4243813.0,242.0,209.0
114366,3964,A030,R083,01-00-00,23 ST,NRW,BMT,05/28/2018,16:00:00,REGULAR,6632291,4243813.0,2018-05-28 16:00:00,16,6632622,4243937.0,331.0,124.0
114367,3965,A030,R083,01-00-00,23 ST,NRW,BMT,05/28/2018,20:00:00,REGULAR,6632622,4243937.0,2018-05-28 20:00:00,20,6632782,4243999.0,160.0,62.0
114368,3966,A030,R083,01-00-00,23 ST,NRW,BMT,05/29/2018,00:00:00,REGULAR,6632782,4243999.0,2018-05-29 00:00:00,0,6632799,4244002.0,17.0,3.0
114369,3967,A030,R083,01-00-00,23 ST,NRW,BMT,05/29/2018,04:00:00,REGULAR,6632799,4244002.0,2018-05-29 04:00:00,4,6632833,4244092.0,34.0,90.0
114370,3968,A030,R083,01-00-00,23 ST,NRW,BMT,05/29/2018,08:00:00,REGULAR,6632833,4244092.0,2018-05-29 08:00:00,8,6633040,4244559.0,207.0,467.0
114371,3969,A030,R083,01-00-00,23 ST,NRW,BMT,05/29/2018,12:00:00,REGULAR,6633040,4244559.0,2018-05-29 12:00:00,12,6633460,4244801.0,420.0,242.0
114372,3970,A030,R083,01-00-00,23 ST,NRW,BMT,05/29/2018,16:00:00,REGULAR,6633460,4244801.0,2018-05-29 16:00:00,16,6634218,4245012.0,758.0,211.0
114373,3971,A030,R083,01-00-00,23 ST,NRW,BMT,05/29/2018,20:00:00,REGULAR,6634218,4245012.0,2018-05-29 20:00:00,20,6634510,4245067.0,292.0,55.0
114374,3972,A030,R083,01-00-00,23 ST,NRW,BMT,05/30/2018,00:00:00,REGULAR,6634510,4245067.0,2018-05-30 00:00:00,0,6634526,4245071.0,16.0,4.0
114375,3973,A030,R083,01-00-00,23 ST,NRW,BMT,05/30/2018,04:00:00,REGULAR,6634526,4245071.0,2018-05-30 04:00:00,4,6634564,4245191.0,38.0,120.0
114376,3974,A030,R083,01-00-00,23 ST,NRW,BMT,05/30/2018,08:00:00,REGULAR,6634564,4245191.0,2018-05-30 08:00:00,8,6634799,4245735.0,235.0,544.0
114377,3975,A030,R083,01-00-00,23 ST,NRW,BMT,05/30/2018,12:00:00,REGULAR,6634799,4245735.0,2018-05-30 12:00:00,12,6635247,4245999.0,448.0,264.0
114378,3976,A030,R083,01-00-00,23 ST,NRW,BMT,05/30/2018,16:00:00,REGULAR,6635247,4245999.0,2018-05-30 16:00:00,16,6636015,4246250.0,768.0,251.0
114379,3977,A030,R083,01-00-00,23 ST,NRW,BMT,05/30/2018,20:00:00,REGULAR,6636015,4246250.0,2018-05-30 20:00:00,20,6636320,4246307.0,305.0,57.0
114380,3978,A030,R083,01-00-00,23 ST,NRW,BMT,05/31/2018,00:00:00,REGULAR,6636320,4246307.0,2018-05-31 00:00:00,0,6636334,4246310.0,14.0,3.0
114381,3979,A030,R083,01-00-00,23 ST,NRW,BMT,05/31/2018,04:00:00,REGULAR,6636334,4246310.0,2018-05-31 04:00:00,4,6636371,4246442.0,37.0,132.0
114382,3980,A030,R083,01-00-00,23 ST,NRW,BMT,05/31/2018,08:00:00,REGULAR,6636371,4246442.0,2018-05-31 08:00:00,8,6636630,4246971.0,259.0,529.0
114383,3981,A030,R083,01-00-00,23 ST,NRW,BMT,05/31/2018,12:00:00,REGULAR,6636630,4246971.0,2018-05-31 12:00:00,12,6637084,4247185.0,454.0,214.0
114384,3982,A030,R083,01-00-00,23 ST,NRW,BMT,05/31/2018,16:00:00,REGULAR,6637084,4247185.0,2018-05-31 16:00:00,16,6637864,4247450.0,780.0,265.0
114385,3983,A030,R083,01-00-00,23 ST,NRW,BMT,05/31/2018,20:00:00,REGULAR,6637864,4247450.0,2018-05-31 20:00:00,20,6638150,4247510.0,286.0,60.0
114386,3984,A030,R083,01-00-00,23 ST,NRW,BMT,06/01/2018,00:00:00,REGULAR,6638150,4247510.0,2018-06-01 00:00:00,0,6638184,4247517.0,34.0,7.0
114387,3985,A030,R083,01-00-00,23 ST,NRW,BMT,06/01/2018,04:00:00,REGULAR,6638184,4247517.0,2018-06-01 04:00:00,4,6638224,4247637.0,40.0,120.0
114388,3986,A030,R083,01-00-00,23 ST,NRW,BMT,06/01/2018,08:00:00,REGULAR,6638224,4247637.0,2018-06-01 08:00:00,8,6638450,4248148.0,226.0,511.0
114389,3987,A030,R083,01-00-00,23 ST,NRW,BMT,06/01/2018,12:00:00,REGULAR,6638450,4248148.0,2018-06-01 12:00:00,12,6638906,4248398.0,456.0,250.0
114390,3988,A030,R083,01-00-00,23 ST,NRW,BMT,06/01/2018,16:00:00,REGULAR,6638906,4248398.0,2018-06-01 16:00:00,16,6639610,4248663.0,704.0,265.0
114391,3989,A030,R083,01-00-00,23 ST,NRW,BMT,06/01/2018,20:00:00,REGULAR,6639610,4248663.0,2018-06-01 20:00:00,20,,,,
114392,4012,A030,R083,01-00-01,23 ST,NRW,BMT,04/28/2018,00:00:00,REGULAR,6320016,2339952.0,2018-04-28 00:00:00,0,6320072,2339959.0,56.0,7.0
114393,4013,A030,R083,01-00-01,23 ST,NRW,BMT,04/28/2018,04:00:00,REGULAR,6320072,2339959.0,2018-04-28 04:00:00,4,6320096,2339972.0,24.0,13.0
114394,4014,A030,R083,01-00-01,23 ST,NRW,BMT,04/28/2018,08:00:00,REGULAR,6320096,2339972.0,2018-04-28 08:00:00,8,6320207,2340058.0,111.0,86.0
114395,4015,A030,R083,01-00-01,23 ST,NRW,BMT,04/28/2018,12:00:00,REGULAR,6320207,2340058.0,2018-04-28 12:00:00,12,6320598,2340181.0,391.0,123.0
114396,4016,A030,R083,01-00-01,23 ST,NRW,BMT,04/28/2018,16:00:00,REGULAR,6320598,2340181.0,2018-04-28 16:00:00,16,6321209,2340250.0,611.0,69.0
114397,4017,A030,R083,01-00-01,23 ST,NRW,BMT,04/28/2018,20:00:00,REGULAR,6321209,2340250.0,2018-04-28 20:00:00,20,6321517,2340266.0,308.0,16.0
114398,4018,A030,R083,01-00-01,23 ST,NRW,BMT,04/29/2018,00:00:00,REGULAR,6321517,2340266.0,2018-04-29 00:00:00,0,6321584,2340269.0,67.0,3.0
114399,4019,A030,R083,01-00-01,23 ST,NRW,BMT,04/29/2018,04:00:00,REGULAR,6321584,2340269.0,2018-04-29 04:00:00,4,6321596,2340275.0,12.0,6.0
114400,4020,A030,R083,01-00-01,23 ST,NRW,BMT,04/29/2018,08:00:00,REGULAR,6321596,2340275.0,2018-04-29 08:00:00,8,6321666,2340327.0,70.0,52.0
114401,4021,A030,R083,01-00-01,23 ST,NRW,BMT,04/29/2018,12:00:00,REGULAR,6321666,2340327.0,2018-04-29 12:00:00,12,6321893,2340407.0,227.0,80.0
114402,4022,A030,R083,01-00-01,23 ST,NRW,BMT,04/29/2018,16:00:00,REGULAR,6321893,2340407.0,2018-04-29 16:00:00,16,6322125,2340461.0,232.0,54.0
114403,4023,A030,R083,01-00-01,23 ST,NRW,BMT,04/29/2018,20:00:00,REGULAR,6322125,2340461.0,2018-04-29 20:00:00,20,6322225,2340480.0,100.0,19.0
114404,4024,A030,R083,01-00-01,23 ST,NRW,BMT,04/30/2018,00:00:00,REGULAR,6322225,2340480.0,2018-04-30 00:00:00,0,6322236,2340480.0,11.0,0.0
114405,4025,A030,R083,01-00-01,23 ST,NRW,BMT,04/30/2018,04:00:00,REGULAR,6322236,2340480.0,2018-04-30 04:00:00,4,6322263,2340526.0,27.0,46.0
114406,4026,A030,R083,01-00-01,23 ST,NRW,BMT,04/30/2018,08:00:00,REGULAR,6322263,2340526.0,2018-04-30 08:00:00,8,6322431,2340795.0,168.0,269.0
114407,4027,A030,R083,01-00-01,23 ST,NRW,BMT,04/30/2018,12:00:00,REGULAR,6322431,2340795.0,2018-04-30 12:00:00,12,6322712,2340890.0,281.0,95.0
114408,4028,A030,R083,01-00-01,23 ST,NRW,BMT,04/30/2018,16:00:00,REGULAR,6322712,2340890.0,2018-04-30 16:00:00,16,6323336,2340989.0,624.0,99.0
114409,4029,A030,R083,01-00-01,23 ST,NRW,BMT,04/30/2018,20:00:00,REGULAR,6323336,2340989.0,2018-04-30 20:00:00,20,6323534,2341005.0,198.0,16.0
114410,4030,A030,R083,01-00-01,23 ST,NRW,BMT,05/01/2018,00:00:00,REGULAR,6323534,2341005.0,2018-05-01 00:00:00,0,6323541,2341006.0,7.0,1.0
114411,4031,A030,R083,01-00-01,23 ST,NRW,BMT,05/01/2018,04:00:00,REGULAR,6323541,2341006.0,2018-05-01 04:00:00,4,6323572,2341041.0,31.0,35.0
114412,4032,A030,R083,01-00-01,23 ST,NRW,BMT,05/01/2018,08:00:00,REGULAR,6323572,2341041.0,2018-05-01 08:00:00,8,6323747,2341330.0,175.0,289.0
114413,4033,A030,R083,01-00-01,23 ST,NRW,BMT,05/01/2018,12:00:00,REGULAR,6323747,2341330.0,2018-05-01 12:00:00,12,6324043,2341434.0,296.0,104.0
114414,4034,A030,R083,01-00-01,23 ST,NRW,BMT,05/01/2018,16:00:00,REGULAR,6324043,2341434.0,2018-05-01 16:00:00,16,6324612,2341538.0,569.0,104.0
114415,4035,A030,R083,01-00-01,23 ST,NRW,BMT,05/01/2018,20:00:00,REGULAR,6324612,2341538.0,2018-05-01 20:00:00,20,6324834,2341560.0,222.0,22.0
114416,4036,A030,R083,01-00-01,23 ST,NRW,BMT,05/02/2018,00:00:00,REGULAR,6324834,2341560.0,2018-05-02 00:00:00,0,6324855,2341560.0,21.0,0.0
114417,4037,A030,R083,01-00-01,23 ST,NRW,BMT,05/02/2018,04:00:00,REGULAR,6324855,2341560.0,2018-05-02 04:00:00,4,6324883,2341609.0,28.0,49.0
114418,4038,A030,R083,01-00-01,23 ST,NRW,BMT,05/02/2018,08:00:00,REGULAR,6324883,2341609.0,2018-05-02 08:00:00,8,6325087,2341902.0,204.0,293.0
114419,4039,A030,R083,01-00-01,23 ST,NRW,BMT,05/02/2018,12:00:00,REGULAR,6325087,2341902.0,2018-05-02 12:00:00,12,6325422,2342030.0,335.0,128.0
114420,4040,A030,R083,01-00-01,23 ST,NRW,BMT,05/02/2018,16:00:00,REGULAR,6325422,2342030.0,2018-05-02 16:00:00,16,6325972,2342171.0,550.0,141.0
114421,4041,A030,R083,01-00-01,23 ST,NRW,BMT,05/02/2018,20:00:00,REGULAR,6325972,2342171.0,2018-05-02 20:00:00,20,6326204,2342196.0,232.0,25.0
114422,4042,A030,R083,01-00-01,23 ST,NRW,BMT,05/03/2018,00:00:00,REGULAR,6326204,2342196.0,2018-05-03 00:00:00,0,6326219,2342196.0,15.0,0.0
114423,4043,A030,R083,01-00-01,23 ST,NRW,BMT,05/03/2018,04:00:00,REGULAR,6326219,2342196.0,2018-05-03 04:00:00,4,6326250,2342233.0,31.0,37.0
114424,4044,A030,R083,01-00-01,23 ST,NRW,BMT,05/03/2018,08:00:00,REGULAR,6326250,2342233.0,2018-05-03 08:00:00,8,6326425,2342556.0,175.0,323.0
114425,4045,A030,R083,01-00-01,23 ST,NRW,BMT,05/03/2018,12:00:00,REGULAR,6326425,2342556.0,2018-05-03 12:00:00,12,6326697,2342703.0,272.0,147.0
114426,4046,A030,R083,01-00-01,23 ST,NRW,BMT,05/03/2018,16:00:00,REGULAR,6326697,2342703.0,2018-05-03 16:00:00,16,6327328,2342821.0,631.0,118.0
114427,4047,A030,R083,01-00-01,23 ST,NRW,BMT,05/03/2018,20:00:00,REGULAR,6327328,2342821.0,2018-05-03 20:00:00,20,6327508,2342854.0,180.0,33.0
114428,4048,A030,R083,01-00-01,23 ST,NRW,BMT,05/04/2018,00:00:00,REGULAR,6327508,2342854.0,2018-05-04 00:00:00,0,6327528,2342854.0,20.0,0.0
114429,4049,A030,R083,01-00-01,23 ST,NRW,BMT,05/04/2018,04:00:00,REGULAR,6327528,2342854.0,2018-05-04 04:00:00,4,6327553,2342886.0,25.0,32.0
114430,4050,A030,R083,01-00-01,23 ST,NRW,BMT,05/04/2018,08:00:00,REGULAR,6327553,2342886.0,2018-05-04 08:00:00,8,6327711,2343124.0,158.0,238.0
114431,4051,A030,R083,01-00-01,23 ST,NRW,BMT,05/04/2018,12:00:00,REGULAR,6327711,2343124.0,2018-05-04 12:00:00,12,6328022,2343243.0,311.0,119.0
114432,4052,A030,R083,01-00-01,23 ST,NRW,BMT,05/04/2018,16:00:00,REGULAR,6328022,2343243.0,2018-05-04 16:00:00,16,6328578,2343344.0,556.0,101.0
114433,4053,A030,R083,01-00-01,23 ST,NRW,BMT,05/04/2018,20:00:00,REGULAR,6328578,2343344.0,2018-05-04 20:00:00,20,6328778,2343377.0,200.0,33.0
114434,3987,A030,R083,01-00-01,23 ST,NRW,BMT,05/05/2018,00:00:00,REGULAR,6328778,2343377.0,2018-05-05 00:00:00,0,6328803,2343382.0,25.0,5.0
114435,3988,A030,R083,01-00-01,23 ST,NRW,BMT,05/05/2018,04:00:00,REGULAR,6328803,2343382.0,2018-05-05 04:00:00,4,6328817,2343403.0,14.0,21.0
114436,3989,A030,R083,01-00-01,23 ST,NRW,BMT,05/05/2018,08:00:00,REGULAR,6328817,2343403.0,2018-05-05 08:00:00,8,6328918,2343502.0,101.0,99.0
114437,3990,A030,R083,01-00-01,23 ST,NRW,BMT,05/05/2018,12:00:00,REGULAR,6328918,2343502.0,2018-05-05 12:00:00,12,6329141,2343606.0,223.0,104.0
114438,3991,A030,R083,01-00-01,23 ST,NRW,BMT,05/05/2018,16:00:00,REGULAR,6329141,2343606.0,2018-05-05 16:00:00,16,6329429,2343683.0,288.0,77.0
114439,3992,A030,R083,01-00-01,23 ST,NRW,BMT,05/05/2018,20:00:00,REGULAR,6329429,2343683.0,2018-05-05 20:00:00,20,6329590,2343704.0,161.0,21.0
114440,3993,A030,R083,01-00-01,23 ST,NRW,BMT,05/06/2018,00:00:00,REGULAR,6329590,2343704.0,2018-05-06 00:00:00,0,6329628,2343705.0,38.0,1.0
114441,3994,A030,R083,01-00-01,23 ST,NRW,BMT,05/06/2018,04:00:00,REGULAR,6329628,2343705.0,2018-05-06 04:00:00,4,6329641,2343711.0,13.0,6.0
114442,3995,A030,R083,01-00-01,23 ST,NRW,BMT,05/06/2018,08:00:00,REGULAR,6329641,2343711.0,2018-05-06 08:00:00,8,6329691,2343773.0,50.0,62.0
114443,3996,A030,R083,01-00-01,23 ST,NRW,BMT,05/06/2018,12:00:00,REGULAR,6329691,2343773.0,2018-05-06 12:00:00,12,6329855,2343854.0,164.0,81.0
114444,3997,A030,R083,01-00-01,23 ST,NRW,BMT,05/06/2018,16:00:00,REGULAR,6329855,2343854.0,2018-05-06 16:00:00,16,6330043,2343912.0,188.0,58.0
114445,3998,A030,R083,01-00-01,23 ST,NRW,BMT,05/06/2018,20:00:00,REGULAR,6330043,2343912.0,2018-05-06 20:00:00,20,6330164,2343929.0,121.0,17.0
114446,3999,A030,R083,01-00-01,23 ST,NRW,BMT,05/07/2018,00:00:00,REGULAR,6330164,2343929.0,2018-05-07 00:00:00,0,6330172,2343929.0,8.0,0.0
114447,4000,A030,R083,01-00-01,23 ST,NRW,BMT,05/07/2018,04:00:00,REGULAR,6330172,2343929.0,2018-05-07 04:00:00,4,6330194,2343970.0,22.0,41.0
114448,4001,A030,R083,01-00-01,23 ST,NRW,BMT,05/07/2018,08:00:00,REGULAR,6330194,2343970.0,2018-05-07 08:00:00,8,6330356,2344330.0,162.0,360.0
114449,4002,A030,R083,01-00-01,23 ST,NRW,BMT,05/07/2018,12:00:00,REGULAR,6330356,2344330.0,2018-05-07 12:00:00,12,6330632,2344439.0,276.0,109.0
114450,4003,A030,R083,01-00-01,23 ST,NRW,BMT,05/07/2018,16:00:00,REGULAR,6330632,2344439.0,2018-05-07 16:00:00,16,6331165,2344540.0,533.0,101.0
114451,4004,A030,R083,01-00-01,23 ST,NRW,BMT,05/07/2018,20:00:00,REGULAR,6331165,2344540.0,2018-05-07 20:00:00,20,6331363,2344561.0,198.0,21.0
114452,4005,A030,R083,01-00-01,23 ST,NRW,BMT,05/08/2018,00:00:00,REGULAR,6331363,2344561.0,2018-05-08 00:00:00,0,6331385,2344563.0,22.0,2.0
114453,4006,A030,R083,01-00-01,23 ST,NRW,BMT,05/08/2018,04:00:00,REGULAR,6331385,2344563.0,2018-05-08 04:00:00,4,6331410,2344615.0,25.0,52.0
114454,4007,A030,R083,01-00-01,23 ST,NRW,BMT,05/08/2018,08:00:00,REGULAR,6331410,2344615.0,2018-05-08 08:00:00,8,6331564,2344878.0,154.0,263.0
114455,4008,A030,R083,01-00-01,23 ST,NRW,BMT,05/08/2018,12:00:00,REGULAR,6331564,2344878.0,2018-05-08 12:00:00,12,6331838,2344978.0,274.0,100.0
114456,4009,A030,R083,01-00-01,23 ST,NRW,BMT,05/08/2018,16:00:00,REGULAR,6331838,2344978.0,2018-05-08 16:00:00,16,6332436,2345101.0,598.0,123.0
114457,4010,A030,R083,01-00-01,23 ST,NRW,BMT,05/08/2018,20:00:00,REGULAR,6332436,2345101.0,2018-05-08 20:00:00,20,6332669,2345128.0,233.0,27.0
114458,4011,A030,R083,01-00-01,23 ST,NRW,BMT,05/09/2018,00:00:00,REGULAR,6332669,2345128.0,2018-05-09 00:00:00,0,6332679,2345132.0,10.0,4.0
114459,4012,A030,R083,01-00-01,23 ST,NRW,BMT,05/09/2018,04:00:00,REGULAR,6332679,2345132.0,2018-05-09 04:00:00,4,6332704,2345179.0,25.0,47.0
114460,4013,A030,R083,01-00-01,23 ST,NRW,BMT,05/09/2018,08:00:00,REGULAR,6332704,2345179.0,2018-05-09 08:00:00,8,6332894,2345474.0,190.0,295.0
114461,4014,A030,R083,01-00-01,23 ST,NRW,BMT,05/09/2018,12:00:00,REGULAR,6332894,2345474.0,2018-05-09 12:00:00,12,6333174,2345596.0,280.0,122.0
114462,4015,A030,R083,01-00-01,23 ST,NRW,BMT,05/09/2018,16:00:00,REGULAR,6333174,2345596.0,2018-05-09 16:00:00,16,6333720,2345731.0,546.0,135.0
114463,4016,A030,R083,01-00-01,23 ST,NRW,BMT,05/09/2018,20:00:00,REGULAR,6333720,2345731.0,2018-05-09 20:00:00,20,6333959,2345763.0,239.0,32.0
114464,4017,A030,R083,01-00-01,23 ST,NRW,BMT,05/10/2018,00:00:00,REGULAR,6333959,2345763.0,2018-05-10 00:00:00,0,6333976,2345764.0,17.0,1.0
114465,4018,A030,R083,01-00-01,23 ST,NRW,BMT,05/10/2018,04:00:00,REGULAR,6333976,2345764.0,2018-05-10 04:00:00,4,6334001,2345807.0,25.0,43.0
114466,4019,A030,R083,01-00-01,23 ST,NRW,BMT,05/10/2018,08:00:00,REGULAR,6334001,2345807.0,2018-05-10 08:00:00,8,6334166,2346095.0,165.0,288.0
114467,4020,A030,R083,01-00-01,23 ST,NRW,BMT,05/10/2018,12:00:00,REGULAR,6334166,2346095.0,2018-05-10 12:00:00,12,6334430,2346203.0,264.0,108.0
114468,4021,A030,R083,01-00-01,23 ST,NRW,BMT,05/10/2018,16:00:00,REGULAR,6334430,2346203.0,2018-05-10 16:00:00,16,6335020,2346288.0,590.0,85.0
114469,4022,A030,R083,01-00-01,23 ST,NRW,BMT,05/10/2018,20:00:00,REGULAR,6335020,2346288.0,2018-05-10 20:00:00,20,6335253,2346309.0,233.0,21.0
114470,4023,A030,R083,01-00-01,23 ST,NRW,BMT,05/11/2018,00:00:00,REGULAR,6335253,2346309.0,2018-05-11 00:00:00,0,6335267,2346312.0,14.0,3.0
114471,4024,A030,R083,01-00-01,23 ST,NRW,BMT,05/11/2018,04:00:00,REGULAR,6335267,2346312.0,2018-05-11 04:00:00,4,6335290,2346357.0,23.0,45.0
114472,4025,A030,R083,01-00-01,23 ST,NRW,BMT,05/11/2018,08:00:00,REGULAR,6335290,2346357.0,2018-05-11 08:00:00,8,6335446,2346594.0,156.0,237.0
114473,4026,A030,R083,01-00-01,23 ST,NRW,BMT,05/11/2018,12:00:00,REGULAR,6335446,2346594.0,2018-05-11 12:00:00,12,6335746,2346732.0,300.0,138.0
114474,4027,A030,R083,01-00-01,23 ST,NRW,BMT,05/11/2018,16:00:00,REGULAR,6335746,2346732.0,2018-05-11 16:00:00,16,6336232,2346861.0,486.0,129.0
114475,4028,A030,R083,01-00-01,23 ST,NRW,BMT,05/11/2018,20:00:00,REGULAR,6336232,2346861.0,2018-05-11 20:00:00,20,6336443,2346890.0,211.0,29.0
114476,4022,A030,R083,01-00-01,23 ST,NRW,BMT,05/12/2018,00:00:00,REGULAR,6336443,2346890.0,2018-05-12 00:00:00,0,6336481,2346895.0,38.0,5.0
114477,4023,A030,R083,01-00-01,23 ST,NRW,BMT,05/12/2018,04:00:00,REGULAR,6336481,2346895.0,2018-05-12 04:00:00,4,6336491,2346910.0,10.0,15.0
114478,4024,A030,R083,01-00-01,23 ST,NRW,BMT,05/12/2018,08:00:00,REGULAR,6336491,2346910.0,2018-05-12 08:00:00,8,6336599,2347006.0,108.0,96.0
